date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:34	146162/146162	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2024%20Dec%202018%2009:31:31%20GMT	http://www.dentway.com.tr/wp-content/themes/dentway/images/tedaviler/aktif-spor-yapan-cocuklarda-dis-koruyucu-banner.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/tedaviler/aktif-spor-yapan-cocuklarda-dis-koruyucu-banner.jpg	(from https://www.dentway.com.tr/eng3/treatments/cocuk-dis-hekimligi-pedodonti/aktif-spor-yapan-cocuklar/)
12:26:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:25:42%20GMT	https://www.dentway.com.tr/eng3/?p=161	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index8816.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/)
12:26:34	762/762	---M--	200	added ('OK')	application/rss+xml	etag:%22cbe11e4fc38fcbb9505b95fe9c57e4b8%22	https://www.dentway.com.tr/eng3/treatments/orthodontics/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/orthodontics/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/)
12:26:34	2472/2472	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:25:46%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed7ee8	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/)
12:26:35	2623/2623	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:25:47%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Ftelsiz-ortodontik-tedavi-invisalign-teknik%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedda17.json	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:35	854/854	---M--	200	added ('OK')	application/rss+xml	etag:%228b02cb5cd4001e2ab2751e7a3dbda8de%22	https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:36	2720/2720	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:25:48%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Ftelsiz-ortodontik-tedavi-invisalign-teknik%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed80ce	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:25:48%20GMT	https://www.dentway.com.tr/eng3/?p=165	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index17d5.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:37	11232/11232	---MCZ	200	added ('OK')	text/css	date:Mon,%2028%20Aug%202017%2019:29:47%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelementplayer-legacy.min45a0.css	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:38	4163/4163	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Dec%202018%2016:13:26%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.2.5	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/wp-mediaelement.min6619.css	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:41	156559/156559	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202017%2018:07:52%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.6-78496d1	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelement-and-player.min45a0.js	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:41	373892/373892	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202019%2014:47:16%20GMT	https://www.dentway.com.tr/eng3/wp-content/uploads/2019/07/dis-teli-banner.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-content/uploads/2019/07/dis-teli-banner.jpg	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/)
12:26:41	1193/1193	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Oct%202017%2002:26:48%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.2.5	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/mediaelement-migrate.min6619.js	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:41	914/914	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2001:51:30%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.2.5	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/wp-mediaelement.min6619.js	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:42	6170/6170	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202017%2018:07:52%20GMT	https://www.dentway.com.tr/eng3/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.6-78496d1	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-includes/js/mediaelement/renderers/vimeo.min45a0.js	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/telsiz-ortodontik-tedavi-invisalign-teknik/)
12:26:42	2638/2638	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:25:54%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Fclear-braces-orthodontic-treatment-with-ceramic-braces%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedeaab.json	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/)
12:26:42	863/863	---M--	200	added ('OK')	application/rss+xml	etag:%22d44b4e33cd073ac577ba0e79dcf06639%22	https://www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/)
12:26:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:25:55%20GMT	https://www.dentway.com.tr/eng3/?p=167	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index3350.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/)
12:26:43	2735/2735	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:25:55%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Fclear-braces-orthodontic-treatment-with-ceramic-braces%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed9ee6	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/clear-braces-orthodontic-treatment-with-ceramic-braces/)
12:26:44	2517/2517	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:25:56%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Finvisible-wire-lingual-brace%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed54cb.json	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/)
12:26:44	814/814	---M--	200	added ('OK')	application/rss+xml	etag:%22eb9b679d4e82f01c9ab456e5b8ff3e98%22	https://www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/)
12:26:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:25:56%20GMT	https://www.dentway.com.tr/eng3/?p=163	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index4034.html	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/)
12:26:45	2614/2614	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:25:57%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Forthodontics%2Finvisible-wire-lingual-brace%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed16c5	(from https://www.dentway.com.tr/eng3/treatments/orthodontics/invisible-wire-lingual-brace/)
12:26:45	2389/2389	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:25:57%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed2614.json	(from https://www.dentway.com.tr/eng3/treatments/periodontology/)
12:26:46	766/766	---M--	200	added ('OK')	application/rss+xml	etag:%227cdb4df69f425ef0cc487f60aeefc3e0%22	https://www.dentway.com.tr/eng3/treatments/periodontology/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/periodontology/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/periodontology/)
12:26:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:25:58%20GMT	https://www.dentway.com.tr/eng3/?p=152	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index1611.html	(from https://www.dentway.com.tr/eng3/treatments/periodontology/)
12:26:47	2482/2482	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:25:58%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed45c1	(from https://www.dentway.com.tr/eng3/treatments/periodontology/)
12:26:49	2481/2481	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:00%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2Fremoval-of-dental-calculus%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed158e.json	(from https://www.dentway.com.tr/eng3/treatments/periodontology/removal-of-dental-calculus/)
12:26:49	39596/39596	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:00%20GMT	https://www.dentway.com.tr/eng3/treatments/periodontology/what-are-the-causes-of-bad-breath/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/periodontology/what-are-the-causes-of-bad-breath/index.html	(from https://www.dentway.com.tr/eng3/treatments/periodontology/)
12:26:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:26:02%20GMT	https://www.dentway.com.tr/eng3/?p=2637	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/indexfb9a.html	(from https://www.dentway.com.tr/eng3/treatments/periodontology/removal-of-dental-calculus/)
12:26:51	2572/2572	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:26:03%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2Fremoval-of-dental-calculus%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedee35	(from https://www.dentway.com.tr/eng3/treatments/periodontology/removal-of-dental-calculus/)
12:26:52	2441/2441	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:03%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2Fgingival-recession%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed3059.json	(from https://www.dentway.com.tr/eng3/treatments/periodontology/gingival-recession/)
12:26:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:26:04%20GMT	https://www.dentway.com.tr/eng3/?p=2640	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/index605d.html	(from https://www.dentway.com.tr/eng3/treatments/periodontology/gingival-recession/)
12:26:52	2532/2532	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:26:04%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fperiodontology%2Fgingival-recession%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embeded2e	(from https://www.dentway.com.tr/eng3/treatments/periodontology/gingival-recession/)
12:26:53	2374/2374	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:05%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fendodontics%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed6f07.json	(from https://www.dentway.com.tr/eng3/treatments/endodontics/)
12:26:53	760/760	---M--	200	added ('OK')	application/rss+xml	etag:%220c56bfe3d5ffe4af1067ec1777676352%22	https://www.dentway.com.tr/eng3/treatments/endodontics/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/treatments/endodontics/feed/index.html	(from https://www.dentway.com.tr/eng3/treatments/endodontics/)
12:26:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:26:06%20GMT	https://www.dentway.com.tr/eng3/?p=169	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/indexff23.html	(from https://www.dentway.com.tr/eng3/treatments/endodontics/)
12:26:54	2467/2467	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:26:06%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Ftreatments%2Fendodontics%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed567f	(from https://www.dentway.com.tr/eng3/treatments/endodontics/)
12:26:55	2325/2325	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:07%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Fsize-ozel%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed05d2.json	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:26:55	740/740	---M--	200	added ('OK')	application/rss+xml	etag:%22cc53503eb5c4e6458161d58a2bb971d4%22	https://www.dentway.com.tr/eng3/size-ozel/feed/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/feed/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:26:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2006%20Feb%202020%2008:26:08%20GMT	https://www.dentway.com.tr/eng3/?p=47	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/indexcb30.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:26:56	2420/2420	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:26:08%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Fsize-ozel%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedd198	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:26:59	46411/46411	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:09%20GMT	https://www.dentway.com.tr/eng3/size-ozel/yazilar/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/yazilar/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:26:59	35178/35178	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:09%20GMT	https://www.dentway.com.tr/eng3/size-ozel/galeri/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/galeri/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:00	2335/2335	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:12%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Fabout-us%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedcd60.json	(from https://www.dentway.com.tr/eng3/about-us/)
12:27:00	46736/46736	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:12%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/2/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/2/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:01	46709/46709	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:12%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/3/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/3/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:01	2430/2430	---M--	200	added ('OK')	text/xml	date:Thu,%2006%20Feb%202020%2008:26:13%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Fabout-us%2F&format=xml	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embedb2cb	(from https://www.dentway.com.tr/eng3/about-us/)
12:27:02	47032/47032	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:13%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/4/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/4/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:09	47670/47670	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:14%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/5/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/5/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:12	47265/47265	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:22%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/6/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/6/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:22	38370/38370	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2024%20Dec%202018%2009:31:31%20GMT	https://www.dentway.com.tr/eng3/wp-content/themes/dentway/images/right-hakkimizda.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-content/themes/dentway/images/right-hakkimizda.jpg	(from https://www.dentway.com.tr/eng3/about-us/)
12:27:23	148947/148947	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2024%20Dec%202018%2009:31:31%20GMT	http://www.dentway.com.tr/wp-content/themes/dentway/images/banner-aboutus_m.jpg	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/wp-content/themes/dentway/images/banner-aboutus_m.jpg	(from https://www.dentway.com.tr/eng3/about-us/)
12:27:26	46871/46871	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:35%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/7/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/7/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:26	46721/46721	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:36%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/8/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/8/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:27	46777/46777	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202020%2008:26:38%20GMT	https://www.dentway.com.tr/eng3/size-ozel/page/9/	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/size-ozel/page/9/index.html	(from https://www.dentway.com.tr/eng3/size-ozel/)
12:27:27	2350/2350	---M-Z	200	added ('OK')	application/json	date:Thu,%2006%20Feb%202020%2008:26:39%20GMT	https://www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.dentway.com.tr%2Feng3%2Four-doctors%2F	C:/Users/shahin.ibrahimli/Desktop/DRFuad/DRFuad/www.dentway.com.tr/eng3/wp-json/oembed/1.0/embed3fcc.json	(from https://www.dentway.com.tr/eng3/our-doctors/)
